Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
378,2977,1528,1118936997600,48.487,919.036,6452333.273,1873625.09,12.5,7,2,43.65,0,3,101,208,0,3,2,1,0,381,0,0,lankershim
378,2978,1528,1118936997700,49.322,923.431,6452335.448,1873628.875,12.5,7,2,46.61,10.47,31,101,208,0,3,2,1,382,0,53.8,1.15,lankershim
378,2979,1528,1118936997800,50.128,928.542,6452337.623,1873632.66,12.5,7,2,51.78,0,31,101,208,0,3,2,1,382,0,52.88,1.02,lankershim
378,2980,1528,1118936997900,50.753,934.007,6452339.798,1873636.444,12.5,7,2,51.62,0,31,101,208,0,3,2,1,382,0,51.62,1,lankershim
378,2982,1528,1118936998100,51.622,945.295,6452344.147,1873644.013,12.5,7,2,51.43,-12.03,31,101,208,0,3,2,1,382,0,48.72,0.95,lankershim
378,2983,1528,1118936998200,51.928,950.453,6452346.322,1873647.798,12.5,7,2,46.66,-11.2,31,101,208,0,3,2,1,382,0,47.76,1.02,lankershim
378,2984,1528,1118936998300,52.26,954.909,6452348.497,1873651.583,12.5,7,2,43.65,0,31,101,208,0,3,2,1,382,0,47.7,1.09,lankershim
378,2985,1528,1118936998400,52.592,959.262,6452350.672,1873655.367,12.5,7,2,43.65,0,31,101,208,0,3,2,1,382,0,48.72,1.12,lankershim
378,2986,1528,1118936998500,52.922,963.614,6452352.846,1873659.152,12.5,7,2,43.65,0.43,31,101,208,0,3,2,1,382,0,50.22,1.15,lankershim
378,2987,1528,1118936998600,53.262,968.003,6452355.021,1873662.937,12.5,7,2,43.3,-5.58,31,101,208,0,3,2,1,382,0,52.02,1.2,lankershim
378,2988,1528,1118936998700,53.616,972.291,6452357.196,1873666.721,12.5,7,2,42.02,-11.46,31,101,208,0,3,2,1,382,0,53.57,1.27,lankershim
378,2989,1528,1118936998800,53.953,976.331,6452359.41,1873670.478,12.5,7,2,39.66,-13.03,31,101,208,0,3,2,1,0,0,0,0,lankershim
378,2990,1528,1118936998900,54.225,980.146,6452361.247,1873673.727,12.5,7,2,36.78,-15.84,31,101,208,0,3,2,1,0,0,0,0,lankershim
378,2991,1528,1118936999000,54.339,983.758,6452362.869,1873676.783,12.5,7,2,34.69,-15.84,31,101,208,0,3,2,1,0,0,0,0,lankershim
378,2992,1528,1118936999100,54.334,987.024,6452364.24,1873679.598,12.5,7,2,34.64,15.84,31,101,208,0,3,2,1,0,0,0,0,lankershim
378,2993,1528,1118936999200,54.186,990.632,6452365.477,1873682.77,12.5,7,2,36.65,13.56,31,101,208,0,3,2,1,0,0,0,0,lankershim
378,2994,1528,1118936999300,53.946,994.438,6452366.877,1873686.229,12.5,7,2,39.54,11.72,31,101,208,0,3,2,1,0,0,0,0,lankershim
378,2995,1528,1118936999400,53.686,998.472,6452368.55,1873690.247,12.5,7,2,41.97,11.39,31,101,208,0,3,2,1,0,0,0,0,lankershim
378,2996,1528,1118936999500,53.467,1003.072,6452370.16,1873694.305,12.5,7,2,48.21,15.84,31,101,208,0,3,2,1,0,0,0,0,lankershim
378,2997,1528,1118936999600,52.959,1008.704,6452371.769,1873698.362,12.5,7,2,51.62,15.84,31,101,208,0,3,2,1,0,0,0,0,lankershim
378,2998,1528,1118936999700,52.25,1014.902,6452373.379,1873702.419,12.5,7,2,51.97,15.84,31,101,208,0,3,2,1,0,0,0,0,lankershim
378,2999,1528,1118936999800,51.369,1021.426,6452374.989,1873706.476,12.5,7,2,52.33,0,31,101,208,0,3,2,1,0,0,0,0,lankershim
378,3000,1528,1118936999900,50.172,1027.574,6452376.599,1873710.534,12.5,7,2,52.49,-11.67,31,101,208,3,0,2,1,0,381,0,0,lankershim
378,3001,1528,1118937000000,49.049,1033.143,6452378.209,1873714.591,12.5,7,2,48.53,-12.34,4,101,208,3,0,2,1,382,0,47.99,0.99,lankershim
378,3002,1528,1118937000100,48.039,1037.635,6452379.819,1873718.648,12.5,7,2,43.63,-0.21,4,101,208,3,0,2,1,382,0,47.66,1.09,lankershim
378,3003,1528,1118937000200,46.992,1041.864,6452381.428,1873722.706,12.5,7,2,43.65,0.48,4,101,208,3,0,2,1,382,0,46.87,1.07,lankershim
378,3004,1528,1118937000300,45.944,1046.092,6452383.028,1873726.754,12.5,7,2,43.81,2.5,4,101,208,3,0,2,1,382,0,45.57,1.04,lankershim
378,3005,1528,1118937000400,44.901,1050.342,6452384.637,1873730.811,12.5,7,2,44.17,5.12,4,101,208,3,0,2,1,382,0,43.8,0.99,lankershim
378,3006,1528,1118937000500,43.872,1054.652,6452386.299,1873734.915,12.5,7,2,44.69,6.39,4,101,208,3,0,2,1,382,0,42.31,0.95,lankershim
378,3007,1528,1118937000600,42.861,1059.043,6452388.029,1873739.08,12.5,7,2,45.21,5.13,4,101,208,3,0,2,1,382,0,41.08,0.91,lankershim
378,3008,1528,1118937000700,41.864,1063.495,6452389.812,1873743.291,12.5,7,2,45.57,2.5,4,101,208,3,0,2,1,382,0,40.42,0.89,lankershim
378,3009,1528,1118937000800,40.873,1067.969,6452391.605,1873747.511,12.5,7,2,45.72,0.46,4,101,208,3,0,2,1,382,0,40.41,0.88,lankershim
378,3010,1528,1118937000900,39.882,1072.44,6452393.387,1873751.722,12.5,7,2,45.75,0.06,4,101,208,3,0,2,1,382,0,40.19,0.88,lankershim
378,3011,1528,1118937001000,38.887,1076.904,6452395.169,1873755.933,12.5,7,2,45.75,0.25,4,101,208,3,0,2,1,382,0,39.9,0.87,lankershim
378,3012,1528,1118937001100,37.924,1081.437,6452396.951,1873760.144,12.5,7,2,45.21,-8.57,4,101,208,3,0,2,1,382,0,39.57,0.88,lankershim
378,3013,1528,1118937001200,36.82,1085.559,6452398.726,1873764.368,12.5,7,2,41.48,-11.21,4,101,208,3,0,2,1,382,0,39.63,0.96,lankershim
378,3014,1528,1118937001300,35.798,1089.033,6452400.508,1873768.579,12.5,7,2,33.37,-15.84,4,101,208,3,0,2,1,382,0,40.14,1.2,lankershim
378,3015,1528,1118937001400,35.147,1091.963,6452402.327,1873772.726,12.5,7,2,25.68,-15.84,4,101,208,3,0,2,1,382,0,41.03,1.6,lankershim
378,3016,1528,1118937001500,34.771,1094.438,6452404.192,1873776.789,12.5,7,2,23.86,0,4,101,208,3,0,2,1,382,0,42.18,1.77,lankershim
378,3017,1528,1118937001600,34.691,1097.255,6452406.093,1873780.787,12.5,7,2,29.13,15.84,4,101,208,3,0,2,1,382,0,42.82,1.47,lankershim
378,3018,1528,1118937001700,34.981,1100.482,6452408.001,1873784.773,12.5,7,2,37.49,11.21,4,101,208,3,0,2,1,382,0,42.85,1.14,lankershim
378,3019,1528,1118937001800,35.234,1104.365,6452409.901,1873788.772,12.5,7,2,42.98,11.2,4,101,208,3,0,2,1,382,0,42.18,0.98,lankershim
378,3020,1528,1118937001900,35.485,1108.822,6452411.802,1873792.771,12.5,7,2,44.29,-0.71,4,101,208,3,0,2,1,382,0,40.96,0.92,lankershim
378,3021,1528,1118937002000,35.746,1113.289,6452413.703,1873796.77,12.5,7,2,43.74,-8.68,4,101,208,3,0,2,1,382,0,39.74,0.91,lankershim
378,3022,1528,1118937002100,35.998,1117.585,6452415.657,1873800.842,12.5,7,2,42.28,-12.12,4,101,208,0,4,2,1,382,0,38.69,0.92,lankershim
378,3023,1528,1118937002200,36.204,1121.667,6452417.431,1873804.615,12.5,7,2,39.88,-13.56,4,101,208,0,4,2,1,382,0,37.85,0.95,lankershim
378,3024,1528,1118937002300,36.324,1125.493,6452418.981,1873808.129,12.5,7,2,36.79,-14.32,4,101,208,0,4,2,1,382,0,37.27,1.01,lankershim
378,3025,1528,1118937002400,36.338,1129.024,6452420.337,1873811.375,12.5,7,2,33.72,-8.24,4,101,208,0,4,2,1,382,0,36.99,1.1,lankershim
378,3026,1528,1118937002500,36.268,1132.299,6452421.47,1873814.361,12.5,7,2,31.35,-10.21,4,101,208,0,4,2,1,382,0,36.96,1.18,lankershim
378,3027,1528,1118937002600,36.152,1135.36,6452422.423,1873817.049,12.5,7,2,29.92,-8.4,4,101,208,0,4,2,1,382,0,37.14,1.24,lankershim
378,3028,1528,1118937002700,36.027,1138.25,6452423.429,1873819.81,12.5,7,2,29.36,-0.81,4,101,208,0,4,2,1,382,0,37.5,1.28,lankershim
378,3029,1528,1118937002800,35.911,1141.166,6452424.434,1873822.57,12.5,7,2,29.33,0.74,4,101,208,0,4,2,1,382,0,37.83,1.29,lankershim
378,3030,1528,1118937002900,35.799,1144.107,6452425.44,1873825.331,12.5,7,2,29.38,0,4,101,208,0,4,2,1,382,0,38.13,1.3,lankershim
378,3031,1528,1118937003000,35.687,1147.043,6452426.446,1873828.092,12.5,7,2,29.38,0,4,101,208,0,4,2,1,377,0,107.04,3.64,lankershim
378,3032,1528,1118937003100,35.574,1149.979,6452427.451,1873830.852,12.5,7,2,29.38,0,4,101,208,0,4,2,1,377,0,107.61,3.66,lankershim
378,3033,1528,1118937003200,35.461,1152.914,6452428.457,1873833.613,12.5,7,2,29.38,0,4,101,208,0,4,2,1,377,0,108.19,3.68,lankershim
378,3034,1528,1118937003300,35.348,1155.85,6452429.462,1873836.373,12.5,7,2,29.38,0,4,101,208,0,4,2,1,377,0,108.76,3.7,lankershim
378,3035,1528,1118937003400,35.236,1158.786,6452430.468,1873839.133,12.5,7,2,29.38,0,4,101,208,0,4,2,1,377,0,109.33,3.72,lankershim
378,3036,1528,1118937003500,35.123,1161.721,6452431.474,1873841.894,12.5,7,2,29.38,0,4,101,208,0,4,2,1,377,0,109.9,3.74,lankershim
378,3037,1528,1118937003600,35.01,1164.657,6452432.479,1873844.654,12.5,7,2,29.37,0,4,101,208,0,4,2,1,377,0,110.48,3.76,lankershim
378,3038,1528,1118937003700,34.898,1167.592,6452433.485,1873847.414,12.5,7,2,29.37,0,4,101,208,0,4,2,1,377,0,111.05,3.78,lankershim
378,3039,1528,1118937003800,34.785,1170.527,6452434.49,1873850.174,12.5,7,2,29.37,0,4,101,208,0,4,2,1,377,0,111.64,3.8,lankershim
378,3040,1528,1118937003900,34.672,1173.463,6452435.495,1873852.934,12.5,7,2,29.37,0,4,101,208,0,4,2,1,377,0,111.67,3.8,lankershim
378,3041,1528,1118937004000,34.56,1176.398,6452436.501,1873855.694,12.5,7,2,29.37,0,3,101,208,0,4,2,1,382,437,38.85,1.32,lankershim
378,3042,1528,1118937004100,34.447,1179.333,6452437.506,1873858.454,12.5,7,2,29.37,0,3,101,208,0,4,2,1,389,437,203.59,6.93,lankershim
378,3043,1528,1118937004200,34.335,1182.269,6452438.512,1873861.214,12.5,7,2,29.37,0,3,101,208,0,4,2,1,389,437,203.86,6.94,lankershim
378,3044,1528,1118937004300,34.222,1185.204,6452439.517,1873863.974,12.5,7,2,29.37,0,3,101,208,0,4,2,1,389,437,203.98,6.95,lankershim
378,3045,1528,1118937004400,34.115,1188.151,6452440.522,1873866.734,12.5,7,2,29.27,-1.52,3,101,208,0,4,2,1,389,437,203.94,6.97,lankershim
378,3046,1528,1118937004500,33.983,1191.066,6452441.528,1873869.494,12.5,7,2,27.7,-11.21,3,101,208,0,4,2,1,389,437,203.79,7.36,lankershim
378,3047,1528,1118937004600,33.843,1193.607,6452442.533,1873872.253,12.5,7,2,24.47,-12.28,3,101,208,0,4,2,1,389,437,203.83,8.33,lankershim
378,3048,1528,1118937004700,33.765,1195.997,6452443.538,1873875.013,12.5,7,2,22.29,-13.89,3,101,208,0,4,2,1,389,437,203.94,9.15,lankershim
378,3049,1528,1118937004800,33.786,1198.105,6452444.544,1873877.773,12.5,7,2,22.48,13.29,3,101,208,0,4,2,1,389,437,204.33,9.09,lankershim
378,3050,1528,1118937004900,33.898,1200.509,6452445.549,1873880.532,12.5,7,2,24.9,11.53,3,101,208,0,4,2,1,389,437,204.46,8.21,lankershim
378,3051,1528,1118937005000,34.034,1203.082,6452446.554,1873883.292,12.5,7,2,28.05,11.2,3,101,208,0,4,2,1,389,437,204.41,7.29,lankershim
378,3052,1528,1118937005100,34.151,1206.044,6452447.559,1873886.051,12.5,7,2,29.37,0,3,101,208,0,4,2,1,389,437,203.98,6.95,lankershim
378,3053,1528,1118937005200,34.268,1208.979,6452448.565,1873888.81,12.5,7,2,29.37,0,3,101,208,0,4,2,1,389,437,203.58,6.93,lankershim
378,3054,1528,1118937005300,34.385,1211.914,6452449.57,1873891.57,12.5,7,2,29.36,0,3,101,208,0,4,2,1,389,437,203.18,6.92,lankershim
378,3055,1528,1118937005400,34.501,1214.848,6452450.575,1873894.329,12.5,7,2,29.36,0,3,101,208,0,4,2,1,389,437,202.72,6.9,lankershim
378,3056,1528,1118937005500,34.618,1217.782,6452451.58,1873897.088,12.5,7,2,29.36,0,3,101,208,0,4,2,1,389,437,202.8,6.91,lankershim
378,3057,1528,1118937005600,34.735,1220.716,6452452.585,1873899.847,12.5,7,2,29.36,0,3,101,208,0,4,2,1,389,437,203.08,6.92,lankershim
378,3058,1528,1118937005700,34.852,1223.65,6452453.59,1873902.606,12.5,7,2,29.36,0,3,101,208,0,4,2,1,389,437,203.62,6.94,lankershim
378,3059,1528,1118937005800,34.969,1226.584,6452454.596,1873905.365,12.5,7,2,29.36,0,3,101,208,0,4,2,1,389,437,203.84,6.94,lankershim
378,3060,1528,1118937005900,35.086,1229.518,6452455.601,1873908.124,12.5,7,2,29.36,0,4,101,208,0,4,2,1,382,0,47.38,1.61,lankershim
378,3061,1528,1118937006000,35.203,1232.452,6452456.606,1873910.883,12.5,7,2,29.36,0,4,101,208,0,4,2,1,382,0,47.7,1.62,lankershim
378,3062,1528,1118937006100,35.32,1235.386,6452457.611,1873913.642,12.5,7,2,29.36,0,4,101,208,0,4,2,1,382,0,48.01,1.64,lankershim
378,3063,1528,1118937006200,35.437,1238.32,6452458.616,1873916.401,12.5,7,2,29.36,0,4,101,208,0,4,2,1,382,0,47.73,1.63,lankershim
378,3064,1528,1118937006300,35.554,1241.254,6452459.621,1873919.16,12.5,7,2,29.36,0,4,101,208,0,4,2,1,382,0,46.79,1.59,lankershim
378,3065,1528,1118937006400,35.67,1244.187,6452460.626,1873921.918,12.5,7,2,29.36,0,4,101,208,0,4,2,1,382,0,45.22,1.54,lankershim
378,3066,1528,1118937006500,35.787,1247.121,6452461.631,1873924.677,12.5,7,2,29.36,0,4,101,208,0,4,2,1,382,0,42.99,1.46,lankershim
378,3067,1528,1118937006600,35.904,1250.055,6452462.636,1873927.436,12.5,7,2,29.36,0,4,101,208,0,4,2,1,382,0,41,1.4,lankershim
378,3068,1528,1118937006700,36.021,1252.988,6452463.641,1873930.194,12.5,7,2,29.36,0,4,101,208,0,4,2,1,382,0,39.38,1.34,lankershim
378,3069,1528,1118937006800,36.138,1255.922,6452464.646,1873932.953,12.5,7,2,29.35,0,4,101,208,0,4,2,1,382,0,38.24,1.3,lankershim
378,3070,1528,1118937006900,36.255,1258.855,6452465.651,1873935.711,12.5,7,2,29.35,0,4,101,208,0,4,2,1,382,0,37.56,1.28,lankershim
378,3071,1528,1118937007000,36.372,1261.788,6452466.656,1873938.469,12.5,7,2,29.35,0,4,101,208,0,4,2,1,382,0,37.05,1.26,lankershim
378,3072,1528,1118937007100,36.488,1264.722,6452467.66,1873941.228,12.5,7,2,29.35,0,4,101,208,0,4,2,1,382,0,36.5,1.24,lankershim
378,3073,1528,1118937007200,36.605,1267.655,6452468.665,1873943.986,12.5,7,2,29.35,0,4,101,208,0,4,2,1,382,0,35.96,1.23,lankershim
378,3074,1528,1118937007300,36.722,1270.588,6452469.67,1873946.744,12.5,7,2,29.35,0,4,101,208,0,4,2,1,382,0,35.4,1.21,lankershim
378,3075,1528,1118937007400,36.839,1273.521,6452470.675,1873949.502,12.5,7,2,29.35,0,4,101,208,0,4,2,1,382,0,34.75,1.18,lankershim
378,3076,1528,1118937007500,36.956,1276.454,6452471.68,1873952.26,12.5,7,2,29.35,0,4,101,208,0,4,2,1,382,0,34,1.16,lankershim
378,3077,1528,1118937007600,37.074,1279.387,6452472.685,1873955.018,12.5,7,2,29.35,0,4,101,208,0,4,2,1,382,0,33.17,1.13,lankershim
378,3078,1528,1118937007700,37.232,1282.387,6452473.69,1873957.776,12.5,7,2,28.72,-11.66,4,101,208,0,4,2,1,382,0,32.24,1.12,lankershim
378,3079,1528,1118937007800,37.268,1285.048,6452474.694,1873960.534,12.5,7,2,25.71,-12.5,4,101,208,0,4,2,1,382,0,31.66,1.23,lankershim
378,3080,1528,1118937007900,37.172,1287.2,6452475.699,1873963.292,12.5,7,2,19.48,-1.06,4,101,208,0,4,2,1,382,0,31.59,1.62,lankershim
378,3081,1528,1118937008000,37.388,1288.769,6452476.704,1873966.05,12.5,7,2,12.28,0,4,101,208,0,4,2,1,382,0,32.1,2.61,lankershim
378,3082,1528,1118937008100,37.719,1289.89,6452477.742,1873968.856,12.5,7,2,8.63,0,4,101,208,0,4,2,1,382,0,33.08,3.83,lankershim
378,3083,1528,1118937008200,38.284,1290.588,6452478.714,1873971.509,12.5,7,2,10,11.24,4,101,208,0,4,2,1,382,0,34.48,3.45,lankershim
378,3084,1528,1118937008300,38.947,1291.682,6452479.496,1873973.947,12.5,7,2,13.97,0,4,101,208,0,4,2,1,382,0,35.4,2.53,lankershim
378,3085,1528,1118937008400,39.414,1293.124,6452480.156,1873976.208,12.5,7,2,18.05,2.78,4,101,208,0,4,2,1,382,0,35.82,1.98,lankershim
378,3086,1528,1118937008500,39.739,1295.005,6452480.626,1873978.254,12.5,7,2,20.08,-4.9,4,101,208,0,4,2,1,382,0,35.69,1.78,lankershim
378,3087,1528,1118937008600,40.004,1297.079,6452481.03,1873980.148,12.5,7,2,20.15,-4.66,4,101,208,0,4,2,1,382,0,35.21,1.75,lankershim
378,3088,1528,1118937008700,40.261,1299.021,6452481.467,1873982.089,12.5,7,2,19.87,0.24,4,101,208,0,4,2,1,382,0,34.79,1.75,lankershim
378,3089,1528,1118937008800,40.536,1300.986,6452481.904,1873984.031,12.5,7,2,19.84,-0.1,4,101,208,0,4,2,1,382,0,34.34,1.73,lankershim
378,3090,1528,1118937008900,40.808,1302.952,6452482.342,1873985.972,12.5,7,2,19.84,-0.22,4,101,208,0,4,2,1,382,0,33.9,1.71,lankershim
378,3091,1528,1118937009000,41.063,1304.895,6452482.779,1873987.914,12.5,7,2,20.06,4.15,4,101,208,0,4,2,1,382,0,33.5,1.67,lankershim
378,3092,1528,1118937009100,41.356,1306.875,6452483.171,1873989.805,12.5,7,2,20.59,7.94,4,101,208,0,4,2,1,382,0,33.05,1.61,lankershim
378,3093,1528,1118937009200,41.719,1308.956,6452483.683,1873991.816,12.5,7,2,21.04,4.27,4,101,208,0,4,2,1,382,0,32.5,1.54,lankershim
378,3094,1528,1118937009300,42.102,1311.109,6452484.353,1873994.018,12.5,7,2,20.93,-9.14,4,101,208,0,4,2,1,382,0,31.88,1.52,lankershim
378,3095,1528,1118937009400,42.36,1313.192,6452484.787,1873996.104,12.5,7,2,19.93,-15.84,4,101,208,0,4,2,1,382,0,31.34,1.57,lankershim
378,3096,1528,1118937009500,42.462,1315.094,6452485.054,1873998,12.5,7,2,18.32,-15.84,4,101,208,0,4,2,1,382,0,30.97,1.69,lankershim
378,3097,1528,1118937009600,42.429,1316.865,6452485.162,1873999.763,12.5,7,2,16.93,0,4,101,208,0,4,2,1,382,0,30.73,1.82,lankershim
378,3098,1528,1118937009700,42.227,1318.463,6452484.985,1874001.269,12.5,7,2,16.09,-1.35,4,101,208,0,4,2,1,382,0,30.67,1.91,lankershim
378,3099,1528,1118937009800,41.965,1319.993,6452484.882,1874002.845,12.5,7,2,15.76,-0.11,4,101,208,0,4,2,1,382,0,30.67,1.95,lankershim
378,3100,1528,1118937009900,41.718,1321.537,6452484.779,1874004.42,12.5,7,2,15.76,0.58,4,101,208,0,4,2,1,382,0,30.66,1.95,lankershim
378,3101,1528,1118937010000,41.489,1323.103,6452484.676,1874005.994,12.5,7,2,15.81,0.36,4,101,208,0,4,2,1,382,0,30.63,1.94,lankershim
378,3102,1528,1118937010100,41.246,1324.674,6452484.573,1874007.567,12.5,7,2,15.75,-1.08,4,101,208,0,4,2,1,382,0,30.6,1.94,lankershim
378,3103,1528,1118937010200,40.998,1326.247,6452484.453,1874009.159,12.5,7,2,15.46,-5.27,4,101,208,0,4,2,1,382,0,30.58,1.98,lankershim
378,3104,1528,1118937010300,40.782,1327.784,6452484.348,1874010.73,12.5,7,2,14.82,-10.62,4,101,208,0,4,2,1,382,0,30.59,2.06,lankershim
378,3105,1528,1118937010400,40.65,1329.234,6452484.331,1874012.189,12.5,7,2,13.93,-13.18,4,101,208,0,4,2,1,382,0,30.41,2.18,lankershim
378,3106,1528,1118937010500,40.63,1330.567,6452484.425,1874013.516,12.5,7,2,13.09,-2.25,4,101,208,0,4,2,1,382,0,30.05,2.3,lankershim
378,3107,1528,1118937010600,40.693,1331.812,6452484.606,1874014.732,12.5,7,2,12.53,-1.24,4,101,208,0,4,2,1,382,0,29.45,2.35,lankershim
378,3108,1528,1118937010700,40.787,1333.024,6452484.804,1874015.927,12.5,7,2,12.31,-0.29,4,101,208,0,4,2,1,382,0,28.59,2.32,lankershim
378,3109,1528,1118937010800,40.878,1334.24,6452484.984,1874017.144,12.5,7,2,12.27,0.08,4,101,208,0,4,2,1,382,0,27.41,2.23,lankershim
378,3110,1528,1118937010900,40.958,1335.465,6452485.165,1874018.36,12.5,7,2,12.31,0.39,4,101,208,0,4,2,1,382,0,26.16,2.12,lankershim
378,3111,1528,1118937011000,41.037,1336.695,6452485.345,1874019.577,12.5,7,2,12.35,0.46,4,101,208,0,4,2,1,382,0,24.93,2.02,lankershim
378,3112,1528,1118937011100,41.122,1337.94,6452485.526,1874020.794,12.5,7,2,12.29,-1.26,4,101,208,0,4,2,1,382,0,23.64,1.92,lankershim
378,3113,1528,1118937011200,41.21,1339.185,6452485.717,1874022.036,12.5,7,2,11.92,-5.57,4,101,208,0,4,2,1,382,0,22.49,1.89,lankershim
378,3114,1528,1118937011300,41.282,1340.38,6452485.898,1874023.253,12.5,7,2,11.16,-10.66,4,101,208,0,4,2,1,382,0,21.65,1.94,lankershim
378,3115,1528,1118937011400,41.314,1341.449,6452486.023,1874024.308,12.5,7,2,10.06,-12.02,4,101,208,0,4,2,1,382,0,21.17,2.1,lankershim
378,3116,1528,1118937011500,41.293,1342.393,6452486.075,1874025.258,12.5,7,2,8.99,-9.39,4,101,208,0,4,2,1,382,0,21.06,2.34,lankershim
378,3117,1528,1118937011600,41.232,1343.21,6452486.071,1874026.046,12.5,7,2,8.25,-5,4,101,208,0,4,2,1,382,0,21.33,2.59,lankershim
378,3118,1528,1118937011700,41.156,1343.979,6452486.057,1874026.81,12.5,7,2,7.91,-1.21,4,101,208,0,4,2,1,382,0,21.74,2.75,lankershim
378,3119,1528,1118937011800,41.083,1344.748,6452486.054,1874027.599,12.5,7,2,7.84,0.38,4,101,208,0,4,2,1,382,0,22.2,2.83,lankershim
378,3120,1528,1118937011900,41.014,1345.532,6452486.05,1874028.387,12.5,7,2,7.87,0.09,4,101,208,0,4,2,1,382,0,22.69,2.88,lankershim
378,3121,1528,1118937012000,40.946,1346.319,6452486.047,1874029.176,12.5,7,2,7.87,-0.16,4,101,208,0,4,2,1,382,0,23.21,2.95,lankershim
378,3122,1528,1118937012100,40.88,1347.099,6452486.044,1874029.965,12.5,7,2,7.89,0.38,4,101,208,0,4,2,1,382,0,23.72,3.01,lankershim
378,3123,1528,1118937012200,40.814,1347.877,6452486.043,1874030.744,12.5,7,2,8.01,1.95,4,101,208,0,4,2,1,382,0,24.23,3.02,lankershim
378,3124,1528,1118937012300,40.743,1348.672,6452486.039,1874031.533,12.5,7,2,8.3,3.99,4,101,208,0,4,2,1,382,0,24.73,2.98,lankershim
378,3125,1528,1118937012400,40.658,1349.51,6452486.025,1874032.372,12.5,7,2,8.73,4.98,4,101,208,0,4,2,1,382,0,25.19,2.89,lankershim
378,3126,1528,1118937012500,40.555,1350.407,6452485.995,1874033.277,12.5,7,2,9.14,4,4,101,208,0,4,2,1,382,0,25.57,2.8,lankershim
378,3127,1528,1118937012600,40.438,1351.347,6452485.954,1874034.233,12.5,7,2,9.44,1.95,4,101,208,0,4,2,1,382,0,25.81,2.73,lankershim
378,3128,1528,1118937012700,40.316,1352.304,6452485.91,1874035.199,12.5,7,2,9.57,0.37,4,101,208,0,4,2,1,382,0,25.94,2.71,lankershim
378,3129,1528,1118937012800,40.194,1353.259,6452485.869,1874036.154,12.5,7,2,9.59,-0.16,4,101,208,0,4,2,1,382,0,25.98,2.71,lankershim
378,3130,1528,1118937012900,40.075,1354.208,6452485.828,1874037.11,12.5,7,2,9.58,0,4,101,208,0,4,2,1,382,0,26,2.71,lankershim
378,3131,1528,1118937013000,39.955,1355.157,6452485.787,1874038.066,12.5,7,2,9.59,0.16,4,101,208,0,4,2,1,382,0,26.03,2.71,lankershim
378,3132,1528,1118937013100,39.832,1356.112,6452485.746,1874039.022,12.5,7,2,9.57,-0.36,4,101,208,0,4,2,1,382,0,26.05,2.72,lankershim
378,3133,1528,1118937013200,39.708,1357.067,6452485.7,1874039.986,12.5,7,2,9.46,-1.86,4,101,208,0,4,2,1,382,0,26.08,2.76,lankershim
378,3134,1528,1118937013300,39.593,1358.009,6452485.659,1874040.942,12.5,7,2,9.21,-3.79,4,101,208,0,4,2,1,382,0,26.13,2.84,lankershim
378,3135,1528,1118937013400,39.504,1358.916,6452485.642,1874041.856,12.5,7,2,8.86,-4.73,4,101,208,0,4,2,1,382,0,26.21,2.96,lankershim
378,3136,1528,1118937013500,39.502,1359.811,6452485.66,1874042.715,12.5,7,2,8.24,-6.13,4,101,208,0,4,2,1,382,0,26.29,3.19,lankershim
378,3137,1528,1118937013600,39.401,1360.566,6452485.703,1874043.531,12.5,7,2,7,0,4,101,208,0,4,2,1,382,0,26.49,3.78,lankershim
378,3138,1528,1118937013700,39.115,1361.116,6452485.751,1874044.339,12.5,7,2,5.17,-10.99,4,101,208,0,4,2,1,382,0,26.84,5.19,lankershim
378,3139,1528,1118937013800,38.814,1361.483,6452485.794,1874045.156,12.5,7,2,3,-15.84,4,101,208,0,4,2,1,382,0,27.35,9.12,lankershim
378,3140,1528,1118937013900,38.719,1361.671,6452485.837,1874045.973,12.5,7,2,0.92,-15.39,4,101,208,0,4,2,1,382,0,28.03,30.46,lankershim
378,3141,1528,1118937014000,38.737,1361.636,6452485.88,1874046.79,12.5,7,2,1.05,9.28,4,101,208,0,4,2,1,382,0,28.93,27.55,lankershim
378,3142,1528,1118937014100,38.964,1361.623,6452485.923,1874047.607,12.5,7,2,1.63,0,4,101,208,0,4,2,1,382,0,29.81,18.29,lankershim
378,3143,1528,1118937014200,39.127,1361.623,6452485.968,1874048.412,12.5,7,2,1.63,0,4,101,208,0,4,2,1,382,0,30.68,18.82,lankershim
378,3144,1528,1118937014300,39.29,1361.623,6452486.011,1874049.229,12.5,7,2,1.63,0.03,4,101,208,0,4,2,1,382,0,31.57,19.37,lankershim
378,3145,1528,1118937014400,39.453,1361.623,6452486.045,1874050.107,12.5,7,2,1.64,0.06,4,101,208,0,4,2,1,382,0,32.45,19.79,lankershim
378,3146,1528,1118937014500,39.617,1361.597,6452486.068,1874051.066,12.5,7,2,1.66,3.77,4,101,208,0,4,2,1,382,0,33.32,20.07,lankershim
378,3147,1528,1118937014600,39.782,1361.616,6452486.082,1874052.087,12.5,7,2,2.11,11.2,4,101,208,0,4,2,1,382,0,34.01,16.12,lankershim
